title,id,language,ontologyId,address,position,access,distance,categories,foodTypes,references,contacts,openingHours,province
Alice Villa Hotel,here:pds:place:116aabd1-3d59d0d6eed006b7e9d5ed2e0831a539,en,here:cm:ontology:guest_house,"{'label': 'Alice Villa Hotel, 211002 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្នុង', 'postalCode': '211002'}","{'lat': 10.99035, 'lng': 104.78777}","[{'lat': 10.99031, 'lng': 104.78764}]",6769,"[{'id': '500-5100-0057', 'name': 'Guest House', 'primary': True}, {'id': '500-5000-0053', 'name': 'Hotel'}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '3578963'}]","[{'phone': [{'value': '+85512511533'}], 'www': [{'value': 'http://www.alicevilla.com', 'categories': [{'id': '500-5100-0057'}]}]}]",Not Available,Takéo
Takeo Villa,here:pds:place:116w3fw8-1d0d966648cbe5facb13e7834864a9d1,en,here:cm:ontology:guest_house,"{'label': 'Takeo Villa, 211002 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្នុង', 'postalCode': '211002'}","{'lat': 10.98771, 'lng': 104.78711}","[{'lat': 10.98767, 'lng': 104.78698}]",6808,"[{'id': '500-5100-0057', 'name': 'Guest House', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '24844056'}]","[{'phone': [{'value': '+85512998110'}], 'www': [{'value': 'http://www.takeovilla.com'}]}]",Not Available,Takéo
Daunkeo Guest House,here:pds:place:116w3fw8-d3a69b66d3384c1281a9681ffe466e9e,en,here:cm:ontology:guest_house,"{'label': 'Daunkeo Guest House, 211002 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្នុង', 'postalCode': '211002'}","{'lat': 10.99286, 'lng': 104.78615}","[{'lat': 10.99289, 'lng': 104.78628}]",6986,"[{'id': '500-5100-0057', 'name': 'Guest House', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '2360623'}]",[{'phone': [{'value': '+85512711442'}]}],Not Available,Takéo
Hong Tung 47 Guesthouse,here:pds:place:116w3fw8-d8f62f928e754083aec34372f254e2a1,en,here:cm:ontology:guest_house,"{'label': 'Hong Tung 47 Guesthouse, ផ្លូវជាតិ 2, 211002 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្នុង', 'street': 'ផ្លូវជាតិ 2', 'postalCode': '211002'}","{'lat': 10.9878, 'lng': 104.78245}","[{'lat': 10.98787, 'lng': 104.78234}]",7316,"[{'id': '500-5100-0057', 'name': 'Guest House', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '11979526'}]",[{'phone': [{'value': '+85512465368'}]}],Not Available,Takéo
Vimean Tip Guest House,here:pds:place:116httek-76525c36099f0c6b9974a082d1ec27b0,en,here:cm:ontology:hostel,"{'label': 'Vimean Tip Guest House, ផ្លូវជាតិ 2, 211002 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្នុង', 'street': 'ផ្លូវជាតិ 2', 'postalCode': '211002'}","{'lat': 10.98828, 'lng': 104.78271}","[{'lat': 10.98833, 'lng': 104.78258}]",65056,"[{'id': '500-5100-0055', 'name': 'Hostel', 'primary': True}, {'id': '500-5000-0053', 'name': 'Hotel'}, {'id': '800-8700-0296', 'name': 'Clubhouse'}]",,Not Available,"[{'phone': [{'value': '+85577551996'}], 'www': [{'value': 'http://vimeantip.blogspot.com'}]}]",Not Available,Takéo
Wildlife Alliance,here:pds:place:116w6482-4a694d248ac94c05897acbf59c979cec,en,here:cm:ontology:landmark_attraction,"{'label': 'Wildlife Alliance, 210815 បាទី, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'បាទី', 'district': 'ត្រពាំងសាប', 'postalCode': '210815'}","{'lat': 11.30419, 'lng': 104.79154}","[{'lat': 11.30432, 'lng': 104.79155}]",61992,"[{'id': '300-3000-0000', 'name': 'Landmark-Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '5580929'}]","[{'phone': [{'value': '+85595970175'}], 'www': [{'value': 'http://www.wildlifealliance.org/wildlife-phnom-tamao'}]}]","[{'text': ['Mon-Sat: 08:00 - 17:00'], 'isOpen': False, 'structured': [{'start': 'T080000', 'duration': 'PT09H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA'}]}]",Takéo
Phnom Tamao Zoo,here:pds:place:116w3fw2-ebcd4c972a244e18846dce447341220c,en,here:cm:ontology:park_recreation_area,"{'label': 'Phnom Tamao Zoo, 211003 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្រៅ', 'postalCode': '211003'}","{'lat': 10.9833, 'lng': 104.783}","[{'lat': 10.9833, 'lng': 104.783}]",65601,"[{'id': '800-8600-0000', 'name': 'Sports Facility/Venue', 'primary': True}, {'id': '550-5510-0202', 'name': 'Park-Recreation Area'}]",,Not Available,"[{'phone': [{'value': '+85585367867'}], 'www': [{'value': 'http://phnomtamaozoologicalpark.com'}]}]",Not Available,Takéo
សម្ផស្សបុប្ផា ៨៨១,here:pds:place:116w3fxt-0a8f35c4424a4ff3b039c9d83f04e44a,km,here:cm:ontology:restaurant,"{'label': 'សម្ផស្សបុប្ផា ៨៨១, 210406 ព្រៃកប្បាស, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ព្រៃកប្បាស', 'district': 'កំពង់រាប', 'postalCode': '210406'}","{'lat': 11.16347, 'lng': 105.00279}","[{'lat': 11.1636, 'lng': 105.00279}]",91876,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]",,Not Available,"[{'phone': [{'value': '+85515271705'}], 'www': [{'value': 'http://sb881a.com'}]}]",Not Available,Takéo
ភោជនីយដ្ឋាន បឹងសុភមង្គលតាកែវ,here:pds:place:116w3fw8-906f73a6cedd4783a6b3bda78a087907,km,here:cm:ontology:restaurant,"{'label': 'ភោជនីយដ្ឋាន បឹងសុភមង្គលតាកែវ, 211002 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្នុង', 'postalCode': '211002'}","{'lat': 10.98996, 'lng': 104.78871}","[{'lat': 10.99002, 'lng': 104.78773}]",6662,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]","[{'id': '800-083', 'name': 'Natural/Healthy', 'primary': True}]",Not Available,[{'phone': [{'value': '+85589500067'}]}],Not Available,Takéo
បង្កង បឹងធម្មជាតិ ខេត្តតាកែវ,here:pds:place:116w3fw8-ac0fbd8e71844860bbd86c09292044ca,km,here:cm:ontology:restaurant,"{'label': 'បង្កង បឹងធម្មជាតិ ខេត្តតាកែវ, 211002 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្នុង', 'postalCode': '211002'}","{'lat': 10.99328, 'lng': 104.78614}","[{'lat': 10.99329, 'lng': 104.78614}]",6995,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]","[{'id': '800-075', 'name': 'Seafood', 'primary': True}]",Not Available,[{'www': [{'value': 'http://www.takeo-lobsters.webs.com'}]}],Not Available,Takéo
Stung Takeo Restaurant,here:pds:place:116w3fw8-25a4a08295544a449a3901c95046ff18,en,here:cm:ontology:restaurant,"{'label': 'Stung Takeo Restaurant, 211001 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'បារាយណ៍', 'postalCode': '211001'}","{'lat': 10.9938, 'lng': 104.78615}","[{'lat': 10.99376, 'lng': 104.78602}]",7005,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]","[{'id': '200-000', 'name': 'Asian', 'primary': True}, {'id': '256-000', 'name': 'Cambodian'}]","[{'supplier': {'id': 'tripadvisor'}, 'id': '5667625'}]",[{'phone': [{'value': '+85516404929'}]}],Not Available,Takéo
អាហារដ្ឋានម្លប់ឈើទាល,here:pds:place:116w3fw2-ab7af834c2554c97b7fc85c16dfaea17,km,here:cm:ontology:restaurant,"{'label': 'អាហារដ្ឋានម្លប់ឈើទាល, 211003 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្រៅ', 'postalCode': '211003'}","{'lat': 10.9833, 'lng': 104.783}","[{'lat': 10.9833, 'lng': 104.783}]",7231,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85517251717'}]}],Not Available,Takéo
ខេន សូណៃ ម្ហូបការ ផ្សារថ្នល់បែកគុស,here:pds:place:116w3fw2-db0ee1b0784d4081bb06c8ce7c61e1e9,km,here:cm:ontology:restaurant,"{'label': 'ខេន សូណៃ ម្ហូបការ ផ្សារថ្នល់បែកគុស, 211003 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្រៅ', 'postalCode': '211003'}","{'lat': 10.9768, 'lng': 104.777}","[{'lat': 10.97768, 'lng': 104.77619}]",7908,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85512641203'}]}],Not Available,Takéo
រស្មីវេហាហេងហេង,here:pds:place:116w3fw2-25e22954b6c74c4db0d57e5718a08c94,km,here:cm:ontology:restaurant,"{'label': 'រស្មីវេហាហេងហេង, 211003 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្រៅ', 'postalCode': '211003'}","{'lat': 10.97769, 'lng': 104.77633}","[{'lat': 10.97768, 'lng': 104.77619}]",7974,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85516626348'}]}],Not Available,Takéo
Vearytheany101,here:pds:place:116w3fw8-0955063e3b8c460884e09cf8e8293b9e,en,here:cm:ontology:restaurant,"{'label': 'Vearytheany101, 211002 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្នុង', 'postalCode': '211002'}","{'lat': 10.9918, 'lng': 104.77605}","[{'lat': 10.99179, 'lng': 104.77602}]",8059,"[{'id': '600-6300-0066', 'name': 'Grocery', 'primary': True}, {'id': '100-1000-0000', 'name': 'Restaurant'}]",,Not Available,[{'phone': [{'value': '+85516225229'}]}],Not Available,Takéo
Family KTV & Restaurant,here:pds:place:116w3fw2-df7431553558424b8f35c9fcd59d0f73,en,here:cm:ontology:restaurant,"{'label': 'Family KTV & Restaurant, 211002 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្នុង', 'postalCode': '211002'}","{'lat': 10.99376, 'lng': 104.77612}","[{'lat': 10.99377, 'lng': 104.77598}]",8083,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}, {'id': '700-7400-0285', 'name': 'Internet Cafe'}]",,Not Available,[{'phone': [{'value': '+85598430581'}]}],Not Available,Takéo
រស្មីបោះពុម្ព តាកែវ,here:pds:place:116w3fx8-d246a693c53940d2919e42c0bc94791b,km,here:cm:ontology:restaurant,"{'label': 'រស្មីបោះពុម្ព តាកែវ, 211002 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្នុង', 'postalCode': '211002'}","{'lat': 10.98979, 'lng': 104.77511}","[{'lat': 10.98992, 'lng': 104.77509}]",8134,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]","[{'id': '200-000', 'name': 'Asian', 'primary': True}]",Not Available,[{'phone': [{'value': '+85517466045'}]}],Not Available,Takéo
Blue Papa,here:pds:place:116w3fqx-ce9b9e4a5d71456586f4f68534dc02f5,en,here:cm:ontology:restaurant,"{'label': 'Blue Papa, 211002 ដូនកែវ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ដូនកែវ', 'district': 'រកាក្នុង', 'postalCode': '211002'}","{'lat': 10.9949, 'lng': 104.75483}","[{'lat': 10.99491, 'lng': 104.75471}]",10400,"[{'id': '100-1000-0009', 'name': 'Fast Food', 'primary': True}, {'id': '100-1000-0000', 'name': 'Restaurant'}]","[{'id': '800-057', 'name': 'Pizza', 'primary': True}]",Not Available,[{'phone': [{'value': '+85587658796'}]}],Not Available,Takéo
PS Coffee,here:pds:place:116w3fw2-444c8e6b38e44f4ab3c5cfb3d7ff1ce7,en,here:cm:ontology:restaurant,"{'label': 'PS Coffee, 210107 ទ្រាំង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ទ្រាំង', 'district': 'ព្រៃស្លឹក', 'postalCode': '210107'}","{'lat': 10.90527, 'lng': 104.78335}","[{'lat': 10.90625, 'lng': 104.78302}]",11179,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]",,Not Available,[{'phone': [{'value': '+855966363807'}]}],Not Available,Takéo
Winny Land Restaurant & Bar,here:pds:place:116w3ft8-0d700e9f9f1ec34e6b1fde9055c4df31,en,here:cm:ontology:restaurant,"{'label': 'Winny Land Restaurant & Bar, 210103 ទ្រាំង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ទ្រាំង', 'district': 'ជីខ្ម', 'postalCode': '210103'}","{'lat': 10.82571, 'lng': 104.798}","[{'lat': 10.82558, 'lng': 104.79804}]",18282,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]","[{'id': '200-000', 'name': 'Asian', 'primary': True}, {'id': '205-000', 'name': 'Thai'}, {'id': '256-000', 'name': 'Cambodian'}]","[{'supplier': {'id': 'tripadvisor'}, 'id': '24017155'}]","[{'phone': [{'value': '+855718490099'}], 'www': [{'value': 'http://www.facebook.com/winnylands'}]}]",Not Available,Takéo
Kelvin Coffee and Supermart,here:pds:place:116w3fqt-f2c0b3461d3a4bb2889814e4ebc1b3e2,en,here:cm:ontology:restaurant,"{'label': 'Kelvin Coffee and Supermart, ផ្លូវជាតិ 3, 210201 ត្រាំកក់, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ត្រាំកក់', 'district': 'អង្គតាសោម', 'street': 'ផ្លូវជាតិ 3', 'postalCode': '210201'}","{'lat': 11.00169, 'lng': 104.66956}","[{'lat': 11.00166, 'lng': 104.66969}]",19731,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]","[{'id': '200-000', 'name': 'Asian', 'primary': True}, {'id': '256-000', 'name': 'Cambodian'}, {'id': '300-000', 'name': 'European'}]","[{'supplier': {'id': 'tripadvisor'}, 'id': '13545500'}]","[{'phone': [{'value': '+85516647568'}], 'www': [{'value': 'https://www.facebook.com/KelvinCoffeeTakeo'}]}]",Not Available,Takéo
Thmor Sor III Restaurant & Guesthouse,here:pds:place:116w3fw2-7dafbdcd4d75455ea4b61571b19d8ca3,en,here:cm:ontology:restaurant,"{'label': 'Thmor Sor III Restaurant & Guesthouse, ផ្លូវជាតិ 3, 210208 ត្រាំកក់, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'ត្រាំកក់', 'district': 'ឧត្តមសុរិយា', 'street': 'ផ្លូវជាតិ 3', 'postalCode': '210208'}","{'lat': 11.04678, 'lng': 104.67714}","[{'lat': 11.0468, 'lng': 104.67699}]",20107,"[{'id': '500-5100-0000', 'name': 'Lodging', 'primary': True}, {'id': '100-1000-0000', 'name': 'Restaurant'}, {'id': '200-2000-0000', 'name': 'Nightlife-Entertainment'}]",,Not Available,[{'phone': [{'value': '+85510558586'}]}],Not Available,Takéo
Le Malraux,here:pds:place:116w648d-1155d340a93a498ead1940418b60321f,en,here:cm:ontology:restaurant,"{'label': 'Le Malraux, 210810 បាទី, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'តាកែវ', 'city': 'បាទី', 'district': 'ពត់សរ', 'postalCode': '210810'}","{'lat': 11.34659, 'lng': 104.88922}","[{'lat': 11.34689, 'lng': 104.88756}]",40748,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]","[{'id': '301-000', 'name': 'French', 'primary': True}]",Not Available,[{'www': [{'value': 'https://www.lemalraux.com'}]}],Not Available,Takéo
Aquarium Solutions Cambodia,here:pds:place:116w6558-f10baed09cdc4672bb33c597b303f77a,en,here:cm:ontology:aquarium,"{'label': 'Aquarium Solutions Cambodia, 250406 អូររាំងឱ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ត្បូងឃ្មុំ', 'city': 'អូររាំងឱ', 'district': 'ព្រះធាតុ', 'postalCode': '250406'}","{'lat': 11.86691, 'lng': 105.47037}","[{'lat': 11.86707, 'lng': 105.47145}]",73914,"[{'id': '550-5520-0211', 'name': 'Aquarium', 'primary': True}, {'id': '700-7400-0293', 'name': 'Pet Care'}]",,Not Available,"[{'phone': [{'value': '+85570913224'}], 'www': [{'value': 'http://www.aquarium-solutions-cambodia.com'}]}]",Not Available,Tboung Khmum
Crush Coffee&Tea,here:pds:place:116w655u-7ee6d355a6c94d32a4a1c561cca991ff,en,here:cm:ontology:coffee,"{'label': 'Crush Coffee&Tea, 250702 សួង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ត្បូងឃ្មុំ', 'city': 'សួង', 'district': 'សួង', 'postalCode': '250702'}","{'lat': 11.91468, 'lng': 105.66013}","[{'lat': 11.91468, 'lng': 105.66034}]",47731,"[{'id': '100-1100-0010', 'name': 'Coffee Shop', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85516877640'}]}],Not Available,Tboung Khmum
