title,id,language,ontologyId,address,position,access,distance,categories,foodTypes,references,contacts,openingHours,province
Twin House Street Food-Coffee,here:pds:place:116w3gpp-c4286c5fc8b64ce78d9a9fd9f748e2d9,en,here:cm:ontology:coffee,"{'label': 'Twin House Street Food-Coffee, ផ្លូវ 334, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'street': 'ផ្លូវ 334', 'postalCode': '200701'}","{'lat': 11.08369, 'lng': 105.80219}","[{'lat': 11.08367, 'lng': 105.80205}]",227350,"[{'id': '100-1100-0010', 'name': 'Coffee Shop', 'primary': True}]",,Not Available,[{'phone': [{'value': '+855974101113'}]}],Not Available,Svay Rieng
Twin House Container,here:pds:place:116w3gpp-515813f4d8a147cfa39de28080a98321,en,here:cm:ontology:coffee,"{'label': 'Twin House Container, ផ្លូវ 334, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'street': 'ផ្លូវ 334', 'postalCode': '200701'}","{'lat': 11.08369, 'lng': 105.80219}","[{'lat': 11.08367, 'lng': 105.80205}]",227350,"[{'id': '100-1100-0010', 'name': 'Coffee Shop', 'primary': True}]",,Not Available,Not Available,Not Available,Svay Rieng
Cafe 27 Meanleap,here:pds:place:116w3gpp-9f883b6f5a3944d2acab4667a4b24ef3,en,here:cm:ontology:coffee,"{'label': 'Cafe 27 Meanleap, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.08503, 'lng': 105.79882}","[{'lat': 11.08487, 'lng': 105.79884}]",227436,"[{'id': '100-1100-0010', 'name': 'Coffee Shop', 'primary': True}]",,Not Available,Not Available,Not Available,Svay Rieng
Coffee Today Svayreing,here:pds:place:116w3gpp-631fb2b92d894475b8bc94c86575f061,en,here:cm:ontology:coffee,"{'label': 'Coffee Today Svayreing, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.08022, 'lng': 105.80488}","[{'lat': 11.08013, 'lng': 105.8047}]",227503,"[{'id': '100-1100-0010', 'name': 'Coffee Shop', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85510879254'}]}],Not Available,Svay Rieng
Lavender Coffee,here:pds:place:116w3gpp-7aa41c55a3a54f158152ae9d8456f821,en,here:cm:ontology:coffee,"{'label': 'Lavender Coffee, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.0827, 'lng': 105.79778}","[{'lat': 11.08289, 'lng': 105.79777}]",227713,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}, {'id': '100-1100-0010', 'name': 'Coffee Shop'}, {'id': '700-7400-0141', 'name': 'Business Services'}]",,Not Available,Not Available,Not Available,Svay Rieng
Seventy Seven Coffee & Bar,here:pds:place:116w3gpp-5448cfd11a8148f383319d584ac94463,en,here:cm:ontology:coffee,"{'label': 'Seventy Seven Coffee & Bar, 200705 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ចេក', 'postalCode': '200705'}","{'lat': 11.09602, 'lng': 105.77645}","[{'lat': 11.09604, 'lng': 105.77631}]",227828,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}, {'id': '100-1100-0010', 'name': 'Coffee Shop'}, {'id': '200-2000-0011', 'name': 'Bar or Pub'}]",,Not Available,[{'phone': [{'value': '+85570415606'}]}],Not Available,Svay Rieng
Ben Coffee,here:pds:place:116w3gpp-2758e68c26af4418a686c511af955f61,en,here:cm:ontology:coffee,"{'label': 'Ben Coffee, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.08017, 'lng': 105.79927}","[{'lat': 11.0803, 'lng': 105.79927}]",227853,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}, {'id': '100-1100-0010', 'name': 'Coffee Shop'}]",,Not Available,[{'phone': [{'value': '+85586531354'}]}],Not Available,Svay Rieng
Chom No Roung Ban Lai Guesthouse,here:pds:place:116w3gpp-1e0dce31ca515ea7207ef507682df4dd,en,here:cm:ontology:hostel,"{'label': 'Chom No Roung Ban Lai Guesthouse, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.07867, 'lng': 105.79979}","[{'lat': 11.07869, 'lng': 105.79979}]",115618,"[{'id': '500-5100-0055', 'name': 'Hostel', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '10503348'}]",Not Available,Not Available,Svay Rieng
Apsara Guesthouse,here:pds:place:116w3gpp-0da8260afe9145418a6727e66acb0092,en,here:cm:ontology:hostel,"{'label': 'Apsara Guesthouse, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.08017, 'lng': 105.80612}","[{'lat': 11.08001, 'lng': 105.80614}]",116149,"[{'id': '500-5100-0055', 'name': 'Hostel', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '10536861'}]",Not Available,Not Available,Svay Rieng
"Dynasty Entertainment Co., LTD",here:pds:place:116w3gqz-b4905f65bb6e116a8ffac0d92609b3c6,en,here:cm:ontology:hostel,"{'label': 'Dynasty Entertainment Co., LTD, 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.06266, 'lng': 106.13735}","[{'lat': 11.06253, 'lng': 106.13738}]",151027,"[{'id': '500-5100-0055', 'name': 'Hostel', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '25397457'}]","[{'phone': [{'value': '+855979780029'}], 'www': [{'value': 'www.dynstycaskh.com'}]}]",Not Available,Svay Rieng
Golden Palm Casino-Hotel,here:pds:place:116w3grp-5f9a0956837a4101812b7b4c6847d94b,en,here:cm:ontology:hotel,"{'label': 'Golden Palm Casino-Hotel, 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.07526, 'lng': 106.17029}","[{'lat': 11.07527, 'lng': 106.17015}]",208133,"[{'id': '500-5000-0053', 'name': 'Hotel', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '3513287'}]",Not Available,Not Available,Svay Rieng
Le Macau,here:pds:place:116w3gqz-c81b94d9b15140f9996feba689d103d5,en,here:cm:ontology:hotel,"{'label': 'Le Macau, 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.07296, 'lng': 106.16776}","[{'lat': 11.07243, 'lng': 106.16635}]",208482,"[{'id': '500-5000-0053', 'name': 'Hotel', 'primary': True}, {'id': '700-7200-0328', 'name': 'B2B Sales & Services'}]",,Not Available,[{'www': [{'value': 'http://www.lemacau.com'}]}],Not Available,Svay Rieng
Dynasty Casino Hotel,here:pds:place:116w3gqz-8275a583103a42b59b3c52e2df555a75,en,here:cm:ontology:hotel,"{'label': 'Dynasty Casino Hotel, 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.07289, 'lng': 106.16492}","[{'lat': 11.07294, 'lng': 106.16505}]",208621,"[{'id': '500-5000-0053', 'name': 'Hotel', 'primary': True}, {'id': '200-2300-0021', 'name': 'Casino'}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '26229962'}]","[{'phone': [{'value': '+85510592727', 'categories': [{'id': '200-2300-0021'}]}, {'value': '+85544712999'}], 'www': [{'value': 'https://www.dynastycaskh.com', 'categories': [{'id': '500-5000-0053'}]}]}]",Not Available,Svay Rieng
Las Vegas Sun Hotel & Casino,here:pds:place:116w3gqz-75b50720eeec43d0ad468fde7fc5a2c2,en,here:cm:ontology:hotel,"{'label': 'Las Vegas Sun Hotel & Casino, 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.07041, 'lng': 106.15693}","[{'lat': 11.07047, 'lng': 106.15706}]",209244,"[{'id': '500-5000-0053', 'name': 'Hotel', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '3387032'}]","[{'phone': [{'value': '+85544945045'}], 'www': [{'value': 'http://lasvegas-sun.com'}]}]",Not Available,Svay Rieng
Thai an Guest House.,here:pds:place:116w3gqz-491d6b20b5bb401d901d2878f871b212,en,here:cm:ontology:hotel,"{'label': 'Thai an Guest House., 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.07028, 'lng': 106.15699}","[{'lat': 11.07034, 'lng': 106.15712}]",209254,"[{'id': '500-5000-0053', 'name': 'Hotel', 'primary': True}, {'id': '500-5100-0000', 'name': 'Lodging'}]",,Not Available,Not Available,Not Available,Svay Rieng
Bavet Boutique Hotel,here:pds:place:116w3gqz-a41c264fce1107be3ce2ea3dbc8b689e,en,here:cm:ontology:hotel,"{'label': 'Bavet Boutique Hotel, 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.06428, 'lng': 106.13746}","[{'lat': 11.06428, 'lng': 106.13746}]",210780,"[{'id': '500-5000-0053', 'name': 'Hotel', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '23147407'}]","[{'phone': [{'value': '+85515949438'}], 'www': [{'value': 'https://www.facebook.com/bavetboutiquehotel'}]}]",Not Available,Svay Rieng
Four Seasons Apart Hotel,here:pds:place:116w3gqz-8e7c63b6152b6b9aa1d3bedf15702f2c,en,here:cm:ontology:hotel,"{'label': 'Four Seasons Apart Hotel, 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.06253, 'lng': 106.13738}","[{'lat': 11.06253, 'lng': 106.13738}]",210959,"[{'id': '500-5000-0053', 'name': 'Hotel', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '21501036'}]",Not Available,Not Available,Svay Rieng
ខ្ញុំអ្នកស្វាយរៀង,here:pds:place:116w3gpp-dead1e0661a342cfa5cdcbfc44d24de0,km,here:cm:ontology:park_recreation_area,"{'label': 'ខ្ញុំអ្នកស្វាយរៀង, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.08327, 'lng': 105.801}","[{'lat': 11.08314, 'lng': 105.80101}]",115494,"[{'id': '550-5510-0202', 'name': 'Park-Recreation Area', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85515973536'}]}],Not Available,Svay Rieng
Shanghai Resort - Cambodia-Design By Cty CP Lương An,here:pds:place:116w3gqp-957916c4c8b34d5a84efe4b841ad3e77,vi,here:cm:ontology:park_recreation_area,"{'label': 'Shanghai Resort - Cambodia-Design By Cty CP Lương An, 200105 ចន្ទ្រា, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ចន្ទ្រា', 'district': 'សំរោង', 'postalCode': '200105'}","{'lat': 10.93251, 'lng': 106.13958}","[{'lat': 10.93377, 'lng': 106.13914}]",156017,"[{'id': '550-5510-0202', 'name': 'Park-Recreation Area', 'primary': True}]",,Not Available,Not Available,Not Available,Svay Rieng
"The Voice KTV Family, Svay Rieng",here:pds:place:116w3gpp-b6c37974bff346f8a5344ed5582a8b2e,en,here:cm:ontology:restaurant,"{'label': 'The Voice KTV Family, Svay Rieng, 200702 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ព្រៃឆ្លក', 'postalCode': '200702'}","{'lat': 11.0947, 'lng': 105.79458}","[{'lat': 11.09472, 'lng': 105.79473}]",50513,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85512940018'}]}],Not Available,Svay Rieng
The for Life Coffee,here:pds:place:116w3gpp-a87022d66e164dc2a851a5fb089a16d1,en,here:cm:ontology:restaurant,"{'label': 'The for Life Coffee, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.09077, 'lng': 105.79503}","[{'lat': 11.09073, 'lng': 105.79516}]",50846,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85510701199'}]}],Not Available,Svay Rieng
Roth Heng Heng BBQ,here:pds:place:116w3gpp-415e2d840d664f7895f75b89cf7004a9,en,here:cm:ontology:restaurant,"{'label': 'Roth Heng Heng BBQ, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.08376, 'lng': 105.79514}","[{'lat': 11.08376, 'lng': 105.79507}]",51388,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]","[{'id': '101-003', 'name': 'American-Barbecue', 'primary': True}, {'id': '800-078', 'name': 'Grill'}]",Not Available,[{'phone': [{'value': '+855885700990'}]}],Not Available,Svay Rieng
Babylon KH Group,here:pds:place:116w3gpp-65efd362bf9c443f923ef3676ea88515,en,here:cm:ontology:restaurant,"{'label': 'Babylon KH Group, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.0833, 'lng': 105.8}","[{'lat': 11.08305, 'lng': 105.80002}]",51809,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]","[{'id': '250-000', 'name': 'Middle Eastern', 'primary': True}]",Not Available,[{'phone': [{'value': '+855979996657'}]}],Not Available,Svay Rieng
ភាពអាហារឆ្ងាញ់,here:pds:place:116w3gpp-7839a490a9a945e3aa6d29538cc83a1e,km,here:cm:ontology:restaurant,"{'label': 'ភាពអាហារឆ្ងាញ់, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.08318, 'lng': 105.80001}","[{'lat': 11.08305, 'lng': 105.80002}]",51819,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]",,Not Available,[{'phone': [{'value': '+855962424181'}]}],Not Available,Svay Rieng
ហាងបាញ់កាញ់ស្វាយរៀង,here:pds:place:116w3gpp-2d78f603d6664807830d492a7c58c3ae,km,here:cm:ontology:restaurant,"{'label': 'ហាងបាញ់កាញ់ស្វាយរៀង, 200701 ស្វាយរៀង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'ស្វាយរៀង', 'district': 'ស្វាយរៀង', 'postalCode': '200701'}","{'lat': 11.07787, 'lng': 105.79813}","[{'lat': 11.0779, 'lng': 105.79802}]",52077,"[{'id': '100-1000-0009', 'name': 'Fast Food', 'primary': True}]",,Not Available,"[{'phone': [{'value': '+855885134948'}], 'www': [{'value': 'https://bousra.blogspot.com'}]}]",Not Available,Svay Rieng
Heng Heng,here:pds:place:116w3gqy-2caa52afed7397d344d6e6d3e5a12f0e,en,here:cm:ontology:restaurant,"{'label': 'Heng Heng, 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.05801, 'lng': 106.10662}","[{'lat': 11.05788, 'lng': 106.10661}]",30545,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]","[{'id': '200-000', 'name': 'Asian', 'primary': True}]","[{'supplier': {'id': 'tripadvisor'}, 'id': '25434486'}]",Not Available,Not Available,Svay Rieng
បាញ់ឆែវ ចែមុំ ក្រុងបាវិត,here:pds:place:116w3gqz-43ac0c2389a24d93a87843942ce38334,km,here:cm:ontology:restaurant,"{'label': 'បាញ់ឆែវ ចែមុំ ក្រុងបាវិត, 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.08731, 'lng': 106.14561}","[{'lat': 11.08725, 'lng': 106.14549}]",33672,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85593512174'}]}],Not Available,Svay Rieng
Bavet City,here:pds:place:116w3gqy-d5c45ddf1fef4c5f9452acddc7519853,en,here:cm:ontology:restaurant,"{'label': 'Bavet City, 200802 បាវិត, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្វាយរៀង', 'city': 'បាវិត', 'district': 'បាវិត', 'postalCode': '200802'}","{'lat': 11.06936, 'lng': 106.1539}","[{'lat': 11.06931, 'lng': 106.15377}]",35048,"[{'id': '200-2000-0000', 'name': 'Nightlife-Entertainment', 'primary': True}, {'id': '100-1000-0000', 'name': 'Restaurant'}]","[{'id': '101-003', 'name': 'American-Barbecue', 'primary': True}]",Not Available,"[{'phone': [{'value': '+85516343424'}], 'www': [{'value': 'http://Www.khmersong.com'}]}]",Not Available,Svay Rieng
